id,år,runde,dato,H,U,HM,UM,Tilskuere,Sejr,Hsejr,Usejr,Uafgjort
3865,2010/2011,27,4/25/2011,SDR,OB,0,2,3242,3,0,1,0
3866,2010/2011,27,4/25/2011,FCK,SIF,2,0,18474,1,1,0,0
3867,2010/2011,27,4/25/2011,ACH,LBK,2,0,3876,1,1,0,0
3868,2010/2011,27,4/25/2011,RFC,BIF,0,4,6490,3,0,1,0
3869,2010/2011,28,4/30/2011,AaB,FCM,2,0,8459,1,1,0,0
3870,2010/2011,28,5/1/2011,SIF,RFC,2,2,4425,2,0,0,1
3871,2010/2011,28,5/1/2011,FCK,SDR,3,0,15701,1,1,0,0
3872,2010/2011,28,5/1/2011,LBK,FCN,1,0,2560,1,1,0,0
3873,2010/2011,28,5/1/2011,BIF,ACH,0,0,12224,2,0,0,1
3874,2010/2011,28,5/2/2011,OB,EFB,1,0,8108,1,1,0,0
3875,2010/2011,29,5/6/2011,AaB,LBK,2,1,11329,1,1,0,0
3876,2010/2011,29,5/8/2011,RFC,ACH,1,0,4056,1,1,0,0
3877,2010/2011,29,5/8/2011,EFB,FCN,2,0,5846,1,1,0,0
3878,2010/2011,29,5/8/2011,OB,SIF,0,0,8258,2,0,0,1
3879,2010/2011,29,5/8/2011,BIF,FCK,1,1,18113,2,0,0,1
3880,2010/2011,29,5/9/2011,FCM,SDR,2,1,5909,1,1,0,0
3881,2010/2011,30,5/14/2011,RFC,OB,1,2,4281,3,0,1,0
